Boys Enrolled,Complete Primary Schools,Girls Enrolled,Primary Schools with single classroom,Primary Schools with single teacher,All Four Facilities,Any One Facility,Any Three Facilities,Any Two Facilities,Area (km²),Bomb Blasts Occurred,Boundary wall,Building condition satisfactory,Complete Primary Schools,City,Drinking water,Drone attacks in Pakistan,Education score,Educational Budget Spend of GDP,Electricity,Enrolment score,Gender parity score,Global Terrorism Index - Pakistan,Learning score,No Facility,Number of primary schools as % of total schools,Number of primary schools,Number of secondary schools as % of total schools,Number of secondary schools,Pakistan Economic Growth,Population,Primary Schools with single classroom,Primary Schools with single teacher,Province,Retention score,School infrastructure score,Terrorist Attacks Affectees,Toilet,Total number of schools,Year
0.5739,0.896551724,0.4261,0.052473763,0.050974513,0.9895,0,0.0105,0,1772,23,95.66,83.96,598,Lahore,97.69,14,84.12,0.0268,94.22,87.96,92.61,9.065,62.54,0,0.537903226,667,0.462096774,573,0.04,6318745,35,34,Punjab,93.36,92.89,1009,92.92,1240,2015
0.6184,0.706666667,0.3816,0.063529412,0.229803922,0.9682,0,0.0318,0,6291,23,83.83,88.07,901,Layyah,98.82,14,74.09,0.0268,66.95,97.14,88.16,9.065,52.13,0,0.765306122,1275,0.234693878,391,0.04,1120951,81,293,Punjab,58.94,86.45,1009,94.58,1666,2015
0.6263,0.855421687,0.3737,0.018932874,0.125645439,0.9952,0,0.0048,0,2778,23,98.47,87.8,497,Lodhran,91.36,14,67.33,0.0268,77.12,70.72,87.37,9.065,55.65,0,0.700844391,581,0.299155609,248,0.04,1171800,11,73,Punjab,55.57,89.86,1009,94.58,829,2015
0.5249,0.855421687,0.4751,0.018932874,0.125645439,0.9952,0,0.0048,0,2673,23,94.72,86.27,497,Mandi Bahauddin,98.59,14,80.72,0.0268,89.96,89.31,97.51,9.065,60.73,0,0.663540445,566,0.336459555,287,0.04,1160552,11,73,Punjab,75.36,92.25,1009,91.73,853,2015
0.7304,0.798586572,0.2696,0.064487633,0.136925795,0.9175,0,0.0825,0,5840,23,89.96,87.69,904,Mianwali,94.76,14,67.88,0.0268,74.67,78.84,76.96,9.065,55.05,0,0.791055206,1132,0.208944794,299,0.04,1056620,73,155,Punjab,60.67,87.56,1009,90.74,1431,2015
0.6429,0.872047244,0.3571,0.029527559,0.098425197,0.976,0,0.024,0,3720,23,94.32,89.14,886,Multan,97.95,14,67.78,0.0268,82,78.2,85.71,9.065,48.52,0,0.718021201,1016,0.281978799,399,0.04,3116851,30,100,Punjab,58.71,90.76,1009,90.41,1415,2015
0.7119,0.746511628,0.2881,0.054069767,0.199418605,0.9621,0,0.0379,0,8249,23,81.88,86.05,1284,Muzaffargarh,96.76,14,59.27,0.0268,76.2,66.55,78.81,9.065,54.7,0,0.825732117,1720,0.174267883,363,0.04,2635903,93,343,Punjab,37.02,86.71,1009,92.65,2083,2015
0.5784,0.843444227,0.4216,0.023483366,0.133072407,0.9447,0,0.0553,0,2960,23,91.83,77.43,431,Nankana Sahib,98.25,14,67.47,0.0268,76.85,82.51,92.16,9.065,68.78,0,0.688679245,511,0.311320755,231,0.04,1410000,12,68,Punjab,26.42,87.63,1009,93.77,742,2015
0.5548,0.815544041,0.4452,0.066321244,0.118134715,0.9237,0,0.0763,0,2337,23,91.2,83.44,787,Narowal,96.17,14,79.78,0.0268,70.91,90.54,94.52,9.065,61.01,0,0.751557632,965,0.248442368,319,0.04,1265097,64,114,Punjab,73.07,86.58,1009,91.2,1284,2015
0.5967,0.73,0.4033,0.031818182,0.238181818,0.9312,0,0.0688,0,3004,23,86.82,86.55,803,Okara,97.83,14,73.81,0.0268,82.4,89.4,90.33,9.065,52.47,0,0.701083493,1100,0.298916507,469,0.04,2232992,35,262,Punjab,63.02,89.75,1009,95.13,1569,2015
0.6917,0.825825826,0.3083,0.010510511,0.163663664,0.9704,0,0.0296,0,2724,23,93.88,85.37,550,Pakpattan,95.37,14,69.76,0.0268,87.16,79.54,80.83,9.065,65.26,0,0.730263158,666,0.269736842,246,0.04,1286680,7,109,Punjab,53.42,91.7,1009,96.72,912,2015
0.6956,0.676771504,0.3044,0.064797272,0.258431224,0.9186,0,0.0814,0,11880,23,84.08,78.76,1786,Rahim Yar Khan,91.38,14,62.4,0.0268,63.15,53.57,80.44,9.065,64.96,0,0.814003701,2639,0.185996299,603,0.04,3141053,171,682,Punjab,50.64,81.57,1009,90.5,3242,2015
0.9371,0.573869347,0.0629,0.148743719,0.277386935,0.904,0,0.096,0,12319,23,79.38,84.21,571,Rajanpur,82.19,14,47.81,0.0268,21.23,60.08,56.29,9.065,45.34,0,0.860726644,995,0.139273356,161,0.04,1103618,148,276,Punjab,29.52,70.6,1009,86.02,1156,2015
0.5653,0.941035857,0.4347,0.014342629,0.044621514,0.872,0,0.128,0,5286,23,83.06,87.61,1181,Rawalpindi,88.22,14,86.8,0.0268,75.06,91.56,93.47,9.065,71.23,0,0.635121457,1255,0.364878543,721,0.04,3363911,18,56,Punjab,90.94,85.07,1009,91.38,1976,2015
0.5643,0.888268156,0.4357,0.018156425,0.093575419,0.9027,0,0.0973,0,3201,23,89.14,87.88,636,Sahiwal,99.58,14,72.97,0.0268,94.15,80.04,93.57,9.065,50.8,0,0.59517872,716,0.40482128,487,0.04,1843194,13,67,Punjab,67.47,93.04,1009,94.43,1203,2015
0.5868,0.843562874,0.4132,0.046407186,0.11002994,0.9286,0,0.0714,0,5854,23,84.03,78.19,1127,Sargodha,91.39,14,76.96,0.0268,81.25,89.81,91.32,9.065,58.39,0,0.658128079,1336,0.341871921,694,0.04,2665979,62,147,Punjab,68.32,84.35,1009,86.88,2030,2015
0.507,0.768796992,0.493,0.073308271,0.157894737,0.9414,0,0.0586,0,15960,23,91.34,87.42,818,Sheikhupura,95.62,14,82.51,0.0268,66,79.73,99.3,9.065,56.01,0,0.741980474,1064,0.258019526,370,0.04,2321029,78,168,Punjab,95.02,86.05,1009,89.88,1434,2015
0.5724,0.813387424,0.4276,0.07775524,0.108857336,0.97,0,0.03,0,3016,23,90.05,83.58,1203,Sialkot,95.59,14,81.52,0.0268,81.64,100,92.76,9.065,47.17,0,0.738392411,1479,0.261607589,524,0.04,1688823,115,161,Punjab,86.16,88.56,1009,91.92,2003,2015
0.6158,0.934722222,0.3842,0.022222222,0.043055556,0.9221,0,0.0779,0,3252,23,88.5,90.74,673,Toba Tek Singh,98.74,14,81.14,0.0268,91.73,86.29,88.42,9.065,76.05,0,0.596520298,720,0.403479702,487,0.04,1621593,16,31,Punjab,73.8,93.02,1009,95.37,1207,2015
0.5954,0.843570058,0.4046,0.025911708,0.130518234,0.9867,0,0.0133,0,4364,23,92.88,91.01,879,Vehari,96.54,14,70.23,0.0268,90.45,73.88,90.46,9.065,56.23,0,0.692358804,1042,0.307641196,463,0.04,2090416,27,136,Punjab,60.34,93.37,1009,95.97,1505,2015
0.7945,0.051148225,0.2055,0.279749478,0.669102296,0.1032,0.2018,0.1714,0.2418,6726,23,44.56,37.87,147,Badin,61.05,14,52.14,0.0268,92.03,54.31,70.55,9.065,46.25,0.2818,0.941677588,2874,0.058322412,178,0.04,1136044,804,1923,Sindh,37.44,59.18,1009,60.4,3052,2015
0.6614,0.500508647,0.3386,0.120549339,0.378942014,0.2508,0.1572,0.1962,0.1853,19070,23,65.39,29.67,984,Dadu,38.22,14,62.41,0.0268,49.77,69.68,83.86,9.065,40.4,0.2105,0.933966746,1966,0.066033254,139,0.04,1688811,237,745,Sindh,55.71,46.58,1009,49.82,2105,2015
0.8054,0.34609076,0.1946,0.126845271,0.527063969,0.149,0.2286,0.302,0.152,6083,23,57.49,24.69,633,Ghotki,68.48,14,58.93,0.0268,27.95,57.05,69.46,9.065,44.51,0.1684,0.933163265,1829,0.066836735,131,0.04,970549,232,964,Sindh,64.68,44.71,1009,44.96,1960,2015
0.6368,0.447187929,0.3632,0.24691358,0.305898491,0.4744,0.1126,0.2446,0.124,5519,23,80.87,37.23,326,Hyderabad,59.56,14,67.32,0.0268,69.96,76.48,86.32,9.065,48.61,0.0444,0.829351536,729,0.170648464,150,0.04,1565000,180,223,Sindh,57.87,65.01,1009,77.41,879,2015
0.5902,0.320541761,0.4098,0.25131678,0.42814146,0.1215,0.1958,0.1993,0.184,5278,23,46.71,11.4,426,Jacobabad,34.06,14,53.56,0.0268,42.69,56.56,90.98,9.065,25.18,0.2993,0.922916667,1329,0.077083333,111,0.04,1425572,334,569,Sindh,41.5,35.48,1009,42.54,1440,2015
0.8193,0.298737728,0.1807,0.312762973,0.388499299,0.244,0.1626,0.2173,0.2592,0,23,75.97,22.15,213,Jamshoro,33.42,14,47.55,0.0268,54.63,54.99,68.07,9.065,17.07,0.1169,0.905972046,713,0.094027954,74,0.04,0,223,277,Sindh,50.06,48.46,1009,56.11,787,2015
0.7984,0.459102902,0.2016,0.166886544,0.374010554,0.1606,0.2287,0.1925,0.1717,0,23,62.01,18.37,696,Kambar-Shahdadkot,34.83,14,51.99,0.0268,51.09,58.4,70.16,9.065,26.93,0.2465,0.92949111,1516,0.07050889,115,0.04,0,253,567,Sindh,52.46,42.59,1009,46.68,1631,2015
0.62,0.700232019,0.38,0.106728538,0.193039443,0.5011,0.0904,0.2183,0.1508,3527,23,85.91,32.74,1509,Karachi,60.82,14,72.48,0.0268,97.17,85.2,88,9.065,66.19,0.0394,0.695834679,2155,0.304165321,942,0.04,13215631,230,416,Sindh,50.54,72.24,1009,84.57,3097,2015
0.7808,0.411342426,0.2192,0.135678392,0.452979182,0.0716,0.2221,0.1645,0.1344,2592,23,34.31,11.77,573,Kashmore-Kandhkot,40.78,14,50.9,0.0268,21.68,45.21,71.92,9.065,22.81,0.4074,0.931772575,1393,0.068227425,102,0.04,662462,189,631,Sindh,63.65,26.66,1009,24.77,1495,2015
0.7094,0.114303959,0.2906,0.355363985,0.530332056,0.3549,0.1344,0.2471,0.152,15910,23,56.72,34.33,358,Khairpur,79.52,14,57.54,0.0268,60.67,60.37,79.06,9.065,30.3,0.1116,0.905202312,3132,0.094797688,328,0.04,1546587,1113,1661,Sindh,60.43,59.71,1009,67.29,3460,2015
0.8306,0.617248062,0.1694,0.088178295,0.294573643,0.4486,0.0865,0.345,0.0548,7423,23,87.4,35.31,637,Larkana,80.15,14,62.38,0.0268,72.61,71.61,66.94,9.065,36.57,0.0651,0.883561644,1032,0.116438356,136,0.04,1927066,91,304,Sindh,74.41,70.31,1009,76.05,1168,2015
0.7326,0.005834306,0.2674,0.25633232,0.403733956,0.4546,0.081,0.2019,0.1641,1417,23,80.16,27.3,5,Matiari,62.78,14,54.67,0.0268,69.66,60.48,76.74,9.065,30.51,0.0983,0.925485961,857,0.074514039,69,0.04,515331,506,346,Sindh,50.95,63.34,1009,76.78,926,2015
0.7502,0.332320162,0.2498,0.301050175,0.53698075,0.132,0.1671,0.1477,0.2082,2925,23,45.19,27.13,656,Mirpurkhas,28.95,14,49.86,0.0268,31.93,53.19,74.98,9.065,31.98,0.3449,0.911357341,1974,0.088642659,192,0.04,1569030,258,1060,Sindh,39.3,35.3,1009,43.32,2166,2015
0.6897,0.444286392,0.3103,0.141299194,0.414414414,0.3649,0.1638,0.2316,0.1342,2945,23,59.83,27.55,937,Naushehro Feroze,81.04,14,63.61,0.0268,52.85,68.38,81.03,9.065,34.12,0.1055,0.904373928,2109,0.095626072,223,0.04,1087571,298,874,Sindh,70.9,55.79,1009,57.71,2332,2015
0.7836,0.333900613,0.2164,0.257903494,0.455071477,0.1693,0.1572,0.2148,0.1777,10720,23,57.14,26.58,981,Sanghar,41.31,14,58.38,0.0268,34.16,63.63,71.64,9.065,49.01,0.281,0.940460948,2938,0.059539052,186,0.04,1453028,620,1337,Sindh,49.25,41.85,1009,50.09,3124,2015
0.7037,0.308236273,0.2963,0.210347175,0.43469218,0.4056,0.1348,0.1877,0.1554,4502,23,65.2,37.76,741,Shaheed Benazirabad,71.87,14,58.84,0.0268,90.37,61.56,79.63,9.065,21.78,0.1165,0.915460777,2404,0.084539223,222,0.04,1071533,618,1045,Sindh,72.4,66.64,1009,67.99,2626,2015
0.7189,0.628303495,0.2811,0.144927536,0.226768968,0.2808,0.1615,0.2446,0.1623,0,23,69.14,18.27,737,Shikarpur,56.3,14,56.76,0.0268,44.7,58.8,78.11,9.065,26.14,0.1508,0.902307692,1173,0.097692308,127,0.04,0,170,266,Sindh,64,48.56,1009,54.38,1300,2015
0.7715,0.273636364,0.2285,0.258181818,0.468181818,0.3605,0.1303,0.2574,0.1631,2512,23,67.85,22.8,301,Sukkur,72.4,14,63.05,0.0268,59.48,64.77,72.85,9.065,50.6,0.0887,0.879296563,1100,0.120703437,151,0.04,890438,284,515,Sindh,64,58.63,1009,70.61,1251,2015
0.7257,0.214285714,0.2743,0.215633423,0.570080863,0.3177,0.1264,0.2371,0.2058,5165,23,80.46,25.97,159,Tando Allah Yar,47.79,14,58.84,0.0268,63.05,56.9,77.43,9.065,34.67,0.1131,0.89290012,742,0.10709988,89,0.04,908373,160,423,Sindh,66.37,56.84,1009,66.93,831,2015
0.7933,0,0.2067,0.44,0.743157895,0.1416,0.2281,0.2517,0.1908,2310,23,58.5,32.27,0,Tando Muhammad Khan,46.52,14,47.93,0.0268,26.33,49.23,70.67,9.065,31.32,0.1878,0.934119961,950,0.065880039,67,0.04,550000,418,706,Sindh,40.47,42.46,1009,48.67,1017,2015
0.6537,0.024200054,0.3463,0.417585372,0.558214574,0.021,0.1512,0.101,0.1979,19638,23,39.38,31.51,90,Tharparkar,17.68,14,52.98,0.0268,3.89,69,84.63,9.065,29.88,0.5289,0.927894212,3719,0.072105788,289,0.04,955812,1553,2076,Sindh,28.42,25.88,1009,36.95,4008,2015
0.6937,0.018284107,0.3063,0.514767932,0.466947961,0.0271,0.2257,0.0482,0.2548,19638,23,45.18,21.44,26,Thatta,17.97,14,43.86,0.0268,11.66,45.72,80.63,9.065,34.32,0.4442,0.938613861,1422,0.061386139,93,0.04,914291,732,664,Sindh,14.75,25.51,1009,31.3,1515,2015
0.7727,0.089423077,0.2273,0.328365385,0.582211538,0.1056,0.2264,0.1352,0.252,17355,23,50.93,30.98,186,Umerkot,22.14,14,47.76,0.0268,21.53,54.22,72.73,9.065,35.12,0.2808,0.9344115,2080,0.0655885,146,0.04,1113194,683,1211,Sindh,28.96,36.99,1009,59.35,2226,2015
0.5528,0.936599424,0.4472,0.034582133,0.028818444,0.1706,0.162,0.2473,0.2495,768,16,26.512968,36.99422,325,Bagh,28.530259,3,79.360533,0.022,7.78098,72.952857,94.717157,8.61,59.966667,0.1706,0.577371048,347,0.422628952,254,0.047,351415,12,10,AJK,89.805452,28.321034,1803,41.786744,601,2016
0.5965,0.594202899,0.4035,0.359903382,0.04589372,0.1525,0.2021,0.1738,0.1543,1516,16,22.463768,33.574879,246,Bhimber,31.400966,3,78.113014,0.022,19.082126,75.702489,90.347619,8.61,62.746296,0.3174,0.695798319,414,0.304201681,181,0.047,301633,149,19,AJK,83.65565,24.637681,1803,16.666667,595,2016
0.5455,0.9390681,0.4545,0.021505376,0.039426523,0.0535,0.0455,0.1631,0.2005,1516,16,32.97491,37.05036,262,Hattian,16.487455,3,80.272192,0.022,3.584229,71.549726,95.449773,8.61,71.805895,0.5374,0.736147757,279,0.263852243,100,0.047,301633,6,11,AJK,82.283375,25.617957,1803,37.992832,379,2016
0.5694,0.827225131,0.4306,0.041884817,0.130890052,0.0157,0.2244,0.0709,0.122,600,16,6.282723,26.455026,158,Haveli,19.895288,3,79.859541,0.022,2.094241,73.650426,93.059524,8.61,73.466667,0.5669,0.729007634,191,0.270992366,71,0.047,150000,8,25,AJK,79.261548,14.400953,1803,17.277487,262,2016
0.6125,0.592348285,0.3875,0.346965699,0.060686016,0.0712,0.2306,0.0978,0.136,2162,16,10.026385,23.320158,449,Kotli,14.511873,3,83.031147,0.022,7.651715,85.076667,88.74792,8.61,72.3,0.4644,0.731660232,758,0.268339768,278,0.047,834094,263,46,AJK,86,14.136327,1803,15.171504,1036,2016
0.5374,0.582191781,0.4626,0.173515982,0.244292237,0.8542,0.0128,0.0972,0.023,2310,16,40.639269,36.253041,255,Mirpur,34.931507,3,80.346162,0.022,41.324201,79.061572,96.259411,8.61,58.063664,0.0128,0.706451613,438,0.293548387,182,0.047,754482,76,107,AJK,88,36.291704,1803,28.310502,620,2016
0.6026,0.940717629,0.3974,0.026521061,0.03276131,0.099,0.1083,0.1886,0.2433,2496,16,40.093604,42.277691,603,Muzaffarabad,27.925117,3,73.091068,0.022,11.700468,68.532222,89.735252,8.61,54.35291,0.3609,0.718609865,641,0.281390135,251,0.047,638973,17,21,AJK,79.743887,34.290172,1803,49.453978,892,2016
0.5994,0.737327189,0.4006,0.184331797,0.078341014,0.0408,0.2531,0.1347,0.2122,2496,16,12.903226,34.246575,160,Neelum,27.64977,3,74.11001,0.022,3.225806,68.140944,90.062588,8.61,59.02963,0.3592,0.777777778,217,0.222222222,62,0.047,638973,40,17,AJK,79.20688,21.042863,1803,27.18894,279,2016
0.5433,0.846975089,0.4567,0.112099644,0.040925267,0.0452,0.2543,0.0709,0.1553,855,16,6.227758,25.800712,476,Poonch,12.099644,3,74.424026,0.022,2.669039,71.733077,95.665526,8.61,44,0.4743,0.679564692,562,0.320435308,265,0.047,411035,63,23,AJK,86.297502,14.875445,1803,27.580071,827,2016
0.5193,0.707042254,0.4807,0.225352113,0.067605634,0.0188,0.2602,0.0784,0.1411,569,16,3.943662,16.901408,251,Sudhnutti,4.225352,3,78.281989,0.022,0.84507,68.180079,98.07263,8.61,54.323407,0.5016,0.718623482,355,0.281376518,139,0.047,204091,80,24,AJK,92.551839,6.760563,1803,7.887324,494,2016
0.9535,0.239631336,0.0465,0.188940092,0.571428571,0.3594,0.0046,0.5438,0.0922,12510,16,24.884793,4.225352,52,Awaran,21.658986,3,40.221263,0.022,0.460829,59.089202,54.654143,8.61,18.141708,0,0.812734082,217,0.187265918,50,0.047,118173,41,124,Balochistan,29,10.798987,1803,2.764977,267,2016
1,0,0,0.394316163,0.811722913,0.0324,0.3157,0.1672,0.4846,3514,16,33.57016,39.534884,0,Barkhan,17.05151,3,32.481119,0.022,8.880995,55.029933,49.069544,8.61,17.825,0,0.924466338,563,0.075533662,46,0.047,103545,222,457,Balochistan,8,19.985129,1803,0.888099,609,2016
0.8879,0.342723005,0.1121,0.122065728,0.535211268,0.2295,0.0246,0.4385,0.3074,44748,16,49.295775,48.235294,73,Chaghi,34.2723,3,41.104554,0.022,4.694836,41.716174,61.208596,8.61,28.549031,0,0.825581395,213,0.174418605,45,0.047,300000,26,114,Balochistan,32.944415,34.154101,1803,34.2723,258,2016
0.9612,0.612244898,0.0388,0.227891156,0.159863946,0.2222,0.0382,0.5104,0.2292,10160,16,1.020408,6.360424,180,Dera Bugti,15.646259,3,30.360035,0.022,3.741497,27.763837,53.876301,8.61,21.8,0,0.825842697,294,0.174157303,62,0.047,181310,67,47,Balochistan,18,5.489772,1803,0.680272,356,2016
0.689,0.244239631,0.311,0.230414747,0.525345622,0.4458,0.0161,0.3173,0.2209,12637,16,47.926267,7.853403,53,Gwadar,58.525346,3,68.278043,0.022,28.110599,82.276685,81.09616,8.61,35.739327,0,0.794871795,217,0.205128205,56,0.047,185498,50,114,Balochistan,74,32.999252,1803,22.580645,273,2016
0.865,0.280821918,0.135,0.143835616,0.575342466,0.1205,0.1145,0.3916,0.3735,4096,16,58.219178,41.007194,41,Harnai,28.767123,3,36.568909,0.022,25.342466,29.896743,63.503893,8.61,20.875,0,0.863905325,146,0.136094675,23,0.047,140000,21,84,Balochistan,32,38.612398,1803,39.726027,169,2016
0.9615,0.142857143,0.0385,0.187122736,0.670020121,0.1241,0.2011,0.282,0.3929,2445,16,24.144869,34.949495,71,Jaffarabad,27.565392,3,45.833841,0.022,35.01006,49.463818,53.853001,8.61,57.018546,0,0.878091873,497,0.121908127,69,0.047,432817,93,333,Balochistan,23,24.655895,1803,1.609658,566,2016
0.9906,0.194331984,0.0094,0.198380567,0.607287449,0.1068,0.2206,0.274,0.3986,3615,16,10.931174,3.265306,48,Jhal Magsi,22.267206,3,49.123752,0.022,30.769231,55.873876,50.937914,8.61,57.127428,0,0.831649832,247,0.168350168,50,0.047,109941,49,150,Balochistan,32.555792,14.74213,1803,6.477733,297,2016
0.9111,0.225063939,0.0889,0.350383632,0.42455243,0.4007,0.0505,0.4729,0.0758,7499,16,1.790281,5.614973,88,Kachhi,19.43734,3,39.118897,0.022,6.138107,44.545774,58.888003,8.61,37.041813,0,0.863134658,391,0.136865342,62,0.047,288056,137,166,Balochistan,16,7.670309,1803,5.370844,453,2016
0.8702,0.228070175,0.1298,0.280701754,0.49122807,0.2671,0.1087,0.3475,0.2766,6622,16,48.87218,10.687023,91,Kalat,36.090226,3,43.762312,0.022,22.305764,62.464828,62.976088,8.61,20.608333,0,0.836477987,399,0.163522013,78,0.047,237834,112,196,Balochistan,29,28.352943,1803,23.809524,477,2016
0.6431,0.442913386,0.3569,0.206692913,0.350393701,0.5711,0.0126,0.3703,0.046,22539,16,6.496063,5.070994,225,Kech,38.582677,3,52.982453,0.022,16.338583,56.558479,85.690108,8.61,31.681226,0,0.765060241,508,0.234939759,156,0.047,413204,105,178,Balochistan,38,16.132309,1803,14.173228,664,2016
0.7916,0.054644809,0.2084,0.295081967,0.650273224,0.682,0,0.2995,0.0184,8958,16,21.857923,6.111111,10,Kharan,34.972678,3,53.481092,0.022,58.469945,55.533708,70.837471,8.61,48.623957,0,0.788793103,183,0.211206897,49,0.047,132500,54,119,Balochistan,38.929233,25.812386,1803,7.650273,232,2016
0.8409,0.321711569,0.1591,0.17274168,0.505546751,0.242,0.0778,0.3655,0.3147,35380,16,28.209192,12.254902,203,Khuzdar,30.586371,3,50.439734,0.022,12.995246,67.33296,65.914982,8.61,41.510994,0,0.869146006,631,0.130853994,95,0.047,417466,109,319,Balochistan,27,20.707716,1803,19.492868,726,2016
0.9884,0.194063927,0.0116,0.235159817,0.570776256,0.167,0.1092,0.4197,0.3041,3293,16,46.575342,21.882353,85,Killa Abdullah,57.990868,3,32.071744,0.022,23.287671,35.739319,51.161826,8.61,16.454167,0,0.857142857,438,0.142857143,73,0.047,370269,103,250,Balochistan,24.931665,32.960945,1803,15.068493,511,2016
0.8536,0.03142329,0.1464,0.336414048,0.632162662,0.1309,0.2636,0.2382,0.3673,6831,16,18.114603,9.774436,17,Killa Saifullah,26.432532,3,49.903383,0.022,17.560074,53.791393,64.636316,8.61,55.397934,0,0.892739274,541,0.107260726,65,0.047,193553,182,342,Balochistan,25.787891,15.929009,1803,7.763401,606,2016
0.971,0,0.029,0.202970297,0.824257426,0.1941,0.1648,0.158,0.4831,7610,16,19.80198,36.724566,0,Kohlu,25.49505,3,41.925429,0.022,39.851485,46.139884,52.900293,8.61,39.661538,0,0.905829596,404,0.094170404,42,0.047,99846,82,333,Balochistan,29,24.622141,1803,1.237624,446,2016
0.6935,0.362934363,0.3065,0.185328185,0.451737452,0.1809,0.1152,0.3262,0.3777,15153,16,34.169884,15.368421,188,Lasbela,32.432432,3,53.497468,0.022,16.216216,46.808017,80.645744,8.61,36.536111,0,0.854785479,518,0.145214521,88,0.047,312695,96,234,Balochistan,50,25.428897,1803,28.957529,606,2016
0.8334,0,0.1666,0.409657321,0.660436137,0.2881,0.0971,0.2835,0.3313,9830,16,29.127726,20.19544,0,Loralai,40.342679,3,48.877679,0.022,37.538941,69.002978,66.655114,8.61,45.032768,0,0.887966805,642,0.112033195,81,0.047,295555,263,424,Balochistan,14.819855,28.088932,1803,13.239875,723,2016
0.6928,0.392739274,0.3072,0.165016502,0.442244224,0.204,0.0793,0.3144,0.4023,5896,16,66.9967,32.525952,119,Mastung,38.613861,3,50.481686,0.022,11.551155,80.275847,80.716544,8.61,25.934352,0,0.801587302,303,0.198412698,75,0.047,179784,50,134,Balochistan,15,36.274167,1803,31.683168,378,2016
0.7204,0,0.2796,0.378787879,0.78030303,0.216,0.0314,0.5087,0.2439,5728,16,35.606061,7.662835,0,Musakhail,31.818182,3,47.423152,0.022,9.848485,56.559531,77.956408,8.61,37.620588,0,0.868421053,264,0.131578947,40,0.047,134056,100,206,Balochistan,17.556081,18.426506,1803,7.19697,304,2016
1,0,0,0.35619469,0.685840708,0.2484,0.2022,0.222,0.3275,3387,16,18.362832,14.666667,0,Nasirabad,13.716814,3,46.060405,0.022,37.610619,39.301108,42.518675,8.61,40.421838,0,0.88976378,452,0.11023622,56,0.047,245894,161,310,Balochistan,62,18.774041,1803,9.513274,508,2016
0.7359,0.524096386,0.2641,0.078313253,0.397590361,0.8047,0,0.1721,0.0233,5797,16,38.554217,6.535948,87,Nushki,48.192771,3,49.299201,0.022,63.253012,55.649356,76.405825,8.61,22.141622,0,0.697478992,166,0.302521008,72,0.047,137500,13,66,Balochistan,43,40.343334,1803,45.180723,238,2016
0.7225,0.595611285,0.2775,0.103448276,0.300940439,0.073,0.0919,0.4297,0.4054,16891,16,34.796238,7.278481,190,Panjgur,10.658307,3,47.06788,0.022,6.269592,74.320996,77.750525,8.61,12.2,0,0.811704835,319,0.188295165,74,0.047,234051,33,96,Balochistan,24,13.117138,1803,6.583072,393,2016
0.9251,0.145102781,0.0749,0.338573156,0.516324063,0.3447,0.1242,0.3029,0.2281,7819,16,32.769045,14.634146,120,Pishin,43.530834,3,45.08206,0.022,20.072551,41.965787,57.492402,8.61,45.87005,0,0.838742394,827,0.161257606,159,0.047,367183,280,427,Balochistan,35,26.070723,1803,19.347037,986,2016
0.6432,0.751282051,0.3568,0.094871795,0.153846154,0.4291,0.0354,0.3799,0.1555,2653,16,47.692308,32.152589,293,Quetta,56.666667,3,68.093925,0.022,27.179487,72.391616,85.680683,8.61,60.3034,0,0.681818182,390,0.318181818,182,0.047,744802,37,60,Balochistan,54,39.712569,1803,34.871795,572,2016
1,0.012195122,0,0.237804878,0.75,0.2096,0.0778,0.4431,0.2695,0,16,40.243902,20.382166,2,Sherani,39.634146,3,37.37057,0.022,20.731707,43.869017,39.933534,8.61,40.67973,0,0.891304348,164,0.108695652,20,0.047,0,39,123,Balochistan,25,30.78375,1803,32.926829,184,2016
0.8004,0.368932039,0.1996,0.276699029,0.354368932,0.5826,0.0367,0.1835,0.1972,7796,16,6.796117,2.941176,76,Sibi,29.126214,3,52.797891,0.022,29.61165,46.035662,69.960396,8.61,24.365689,0,0.78030303,206,0.21969697,58,0.047,180398,57,73,Balochistan,70.829816,18.452313,1803,23.786408,264,2016
0.7661,0.174193548,0.2339,0.2,0.625806452,0.2733,0.0058,0.6686,0.0523,29510,16,16.129032,20.529801,27,Washuk,31.612903,3,40.447362,0.022,23.225806,56.356368,73.385899,8.61,13.209016,0,0.824468085,155,0.175531915,33,0.047,118171,31,97,Balochistan,18.838164,18.686605,1803,1.935484,188,2016
0.9298,0.152027027,0.0702,0.165540541,0.682432432,0.1524,0.061,0.3689,0.4177,20297,16,28.040541,17.407407,45,Zhob,27.702703,3,44.480012,0.022,18.243243,48.14249,57.016445,8.61,53.761111,0,0.848137536,296,0.151862464,53,0.047,275142,49,202,Balochistan,19,19.832833,1803,7.77027,349,2016
0.9976,0.178082192,0.0024,0.296803653,0.525114155,0.0659,0.3023,0.1822,0.4496,1489,16,37.899543,22.580645,39,Ziarat,17.351598,3,43.627316,0.022,3.196347,56.548519,50.241065,8.61,46.719681,0,0.829545455,219,0.170454545,45,0.047,33340,65,115,Balochistan,21,19.31065,1803,15.525114,264,2016
0.8968,0.908560311,0.1032,0.007782101,0.083657588,0.1745,0.2383,0.1326,0.2097,1489,16,59.727626,31.578947,467,Bajaur Agency,28.988327,3,42.420369,0.022,33.657588,52.79892,60.315891,8.61,36.566667,0.245,0.856666667,514,0.143333333,86,0.047,33340,4,43,FATA,20,37.327463,1803,32.684825,600,2016
